Order_ID,Customer_ID,Order_Date,Product,Category,Sales,Quantity,Discount,Profit,City
ORD13616,CUST533,11-05-2023,Shoes,Fashion,19108.37,2,0.45,3949.52,Mumbai
ORD13617,CUST1622,04-08-2023,Camera,Electronics,17278.3,2,0.23,-1614.29,Delhi
ORD13618,CUST15,15-01-2023,Bag,Fashion,35774.91,1,0.44,-401.54,Mumbai
ORD13619,CUST50,22-11-2023,Watch,Electronics,36261.23,2,0.07,10376.27,Bangalore
ORD13620,CUST999,24-09-2023,Laptop,Electronics,31868.69,4,0.17,2031.41,Mumbai
ORD13621,CUST304,13-10-2023,Tablet,Electronics,16825.51,4,0.17,3150.31,Mumbai
ORD13622,CUST1511,18-10-2023,Phone,Electronics,30712.48,1,0.02,11643.79,Kolkata
ORD13623,CUST416,12-02-2023,Tablet,Electronics,3186.16,1,0.09,-624.91,Mumbai
ORD13624,CUST305,17-06-2023,Camera,Fashion,47781.4,3,0.36,11284.1,Kolkata
ORD13625,CUST196,15-12-2023,Headphones,Accessories,22909.23,2,0.23,-2627.41,Kolkata
ORD13626,CUST1900,12-09-2023,Laptop,Accessories,15571.65,3,0.3,-2084.12,Chennai
ORD13627,CUST813,19-06-2023,Tablet,Accessories,43108.56,4,0.31,2110.36,Chennai
ORD13628,CUST800,16-09-2023,Bag,Fashion,16546.51,1,0.11,11401.21,Mumbai
ORD13629,CUST388,12-12-2023,Shoes,Fashion,49860.08,2,0.46,9488.94,Chennai
ORD13630,CUST757,19-03-2023,Laptop,Accessories,34684.68,4,0.07,10282.03,Bangalore
ORD13631,CUST1985,05-12-2023,Tablet,Electronics,32654.11,4,0,-1235.58,Delhi
ORD13632,CUST1889,26-03-2023,Shoes,Accessories,8016.9,2,0.13,14538.06,Bangalore
ORD13633,CUST455,29-05-2023,Bag,Accessories,30688.2,1,0.25,-3091.83,Kolkata
ORD13634,CUST713,20-07-2023,Tablet,Electronics,8178.68,1,0.08,-2856.47,Chennai
ORD13635,CUST705,18-03-2023,Shoes,Electronics,39288.41,2,0.39,2189.94,Delhi
ORD13636,CUST848,27-12-2023,Shoes,Electronics,7350.92,4,0.1,5595.84,Delhi
ORD13637,CUST1682,07-09-2023,Watch,Fashion,18262.22,4,0.48,10050.62,Mumbai
ORD13638,CUST1334,22-02-2023,Tablet,Electronics,24098.27,2,0.35,8221.97,Chennai
ORD13639,CUST1151,27-10-2023,Laptop,Accessories,40357.08,3,0.43,12748.24,Mumbai
ORD13640,CUST175,29-10-2023,Bag,Accessories,31821.63,2,0.27,6980.84,Bangalore
ORD13641,CUST1158,20-10-2023,Watch,Accessories,37524.38,1,0.28,-3544.77,Mumbai
ORD13642,CUST1090,21-10-2023,Shoes,Accessories,12576.72,3,0.49,4386.07,Delhi
ORD13643,CUST1417,19-04-2023,Watch,Electronics,12244.54,3,0.06,10432.84,Kolkata
ORD13644,CUST1988,31-12-2023,Watch,Fashion,19340.69,1,0.29,4659.18,Chennai
ORD13645,CUST1389,29-03-2023,Shoes,Accessories,1424.7,2,0.03,-2450.98,Chennai
ORD13646,CUST279,15-06-2023,Bag,Electronics,41619.85,2,0.5,8995.48,Bangalore
ORD13647,CUST758,24-09-2023,Tablet,Electronics,18813.45,3,0.32,9583.36,Bangalore
ORD13648,CUST363,03-04-2023,Camera,Fashion,3843.91,1,0.04,10229.95,Chennai
ORD13649,CUST1773,22-06-2023,Phone,Fashion,43674.67,3,0.14,1889.8,Delhi
ORD13650,CUST171,05-03-2023,Watch,Electronics,48407.41,4,0.45,8692.34,Mumbai
ORD13651,CUST1075,06-05-2023,Laptop,Accessories,32505.93,3,0.04,9740.15,Chennai
ORD13652,CUST1352,18-08-2023,Shoes,Accessories,18151.12,4,0.14,2738.52,Chennai
ORD13653,CUST1895,15-04-2023,Phone,Fashion,20980.97,2,0.25,3330.64,Bangalore
ORD13654,CUST665,28-07-2023,Camera,Electronics,13179.71,2,0.49,4851.28,Mumbai
ORD13655,CUST592,03-03-2023,Watch,Accessories,35708.13,1,0.1,7213.3,Chennai
ORD13656,CUST931,28-08-2023,Camera,Electronics,18125.57,3,0.4,1051.38,Chennai
ORD13657,CUST1169,02-03-2023,Shoes,Electronics,2107.95,4,0.17,-1739.42,Bangalore
ORD13658,CUST274,12-12-2023,Shoes,Accessories,2785.03,1,0,-69.13,Bangalore
ORD13659,CUST1179,12-01-2023,Watch,Accessories,30930.1,4,0.39,5697.66,Bangalore
ORD13660,CUST1935,17-05-2023,Tablet,Accessories,14874.01,1,0.24,9941.94,Delhi
ORD13661,CUST508,14-07-2023,Headphones,Fashion,8845.29,2,0.24,12474.32,Delhi
ORD13662,CUST1873,15-03-2023,Headphones,Fashion,27842.07,3,0.34,12938.74,Chennai
ORD13663,CUST363,29-12-2023,Laptop,Electronics,14282.61,3,0.33,6481.66,Mumbai
ORD13664,CUST1349,16-05-2023,Shoes,Accessories,4130.1,1,0.33,12289.2,Kolkata
ORD13665,CUST848,12-02-2023,Shoes,Accessories,10082.33,1,0.16,226.09,Delhi
ORD13666,CUST655,08-02-2023,Watch,Electronics,39006.38,1,0.29,3830.78,Chennai
ORD13667,CUST298,31-01-2023,Phone,Accessories,42674.57,3,0.44,-594.49,Delhi
ORD13668,CUST494,22-05-2023,Shoes,Accessories,43671.31,2,0.45,-2262.4,Bangalore
ORD13669,CUST546,16-11-2023,Tablet,Accessories,26974.23,1,0.2,8363.23,Delhi
ORD13670,CUST304,25-12-2023,Shoes,Fashion,47572.08,1,0.12,-294.14,Chennai
ORD13671,CUST1491,19-12-2023,Watch,Electronics,8007.61,3,0.04,6303.94,Mumbai
ORD13672,CUST904,13-02-2023,Headphones,Accessories,34078.63,2,0.43,-3557.33,Mumbai
ORD13673,CUST239,07-07-2023,Shoes,Fashion,35360.95,4,0.08,-1695.12,Mumbai
ORD13674,CUST650,19-12-2023,Tablet,Fashion,3132.68,4,0.16,1129.75,Chennai
ORD13675,CUST1790,02-01-2023,Watch,Electronics,14481.16,2,0.41,2904.6,Mumbai
ORD13676,CUST1541,19-10-2023,Laptop,Accessories,47477.88,2,0.39,95.65,Kolkata
ORD13677,CUST884,07-11-2023,Watch,Fashion,38071.93,1,0.22,9460.19,Delhi
ORD13678,CUST1200,09-12-2023,Tablet,Fashion,3207.35,3,0.35,-3761.87,Chennai
ORD13679,CUST1909,21-11-2023,Headphones,Electronics,27269.29,3,0.12,6115.04,Delhi
ORD13680,CUST410,02-12-2023,Phone,Fashion,32606.8,2,0.46,-4450.37,Delhi
ORD13681,CUST726,23-10-2023,Shoes,Accessories,48667.63,4,0.48,13104.31,Delhi
ORD13682,CUST1388,24-01-2023,Laptop,Fashion,35963.49,3,0.47,7595.66,Chennai
ORD13683,CUST1047,14-04-2023,Camera,Fashion,32113.37,2,0.31,8679.68,Bangalore
ORD13684,CUST318,03-03-2023,Shoes,Accessories,45472.11,1,0.04,9022.68,Mumbai
ORD13685,CUST525,02-06-2023,Shoes,Fashion,33216.39,3,0.31,5738.68,Mumbai
ORD13686,CUST905,20-09-2023,Tablet,Electronics,46640.04,4,0.21,-2762.84,Delhi
ORD13687,CUST1777,21-10-2023,Camera,Fashion,24892.42,4,0.2,3393.39,Kolkata
ORD13688,CUST1300,31-08-2023,Headphones,Electronics,36068.97,4,0.01,9980.66,Bangalore
ORD13689,CUST1024,08-12-2023,Watch,Electronics,31771.86,2,0.44,14644.71,Delhi
ORD13690,CUST1628,08-12-2023,Shoes,Accessories,27850.04,3,0.43,1163.84,Kolkata
ORD13691,CUST620,13-12-2023,Headphones,Electronics,16542.68,4,0.16,7755.41,Kolkata
ORD13692,CUST953,01-05-2023,Laptop,Fashion,45237.03,1,0.49,14657.67,Delhi
ORD13693,CUST1253,19-12-2023,Tablet,Accessories,13867.21,1,0.07,6487.13,Bangalore
ORD13694,CUST1688,22-06-2023,Headphones,Electronics,8389.78,3,0.42,11095.77,Bangalore
ORD13695,CUST1132,13-04-2023,Headphones,Electronics,35746.48,3,0.31,6821.32,Delhi
ORD13696,CUST801,09-06-2023,Headphones,Electronics,27554.37,4,0.24,3670.58,Bangalore
ORD13697,CUST916,14-09-2023,Tablet,Fashion,13511.6,1,0.48,8525.01,Kolkata
ORD13698,CUST1980,21-07-2023,Bag,Fashion,43580.23,1,0.29,12259.71,Delhi
ORD13699,CUST1200,14-02-2023,Headphones,Electronics,14667.25,3,0.42,10652.29,Kolkata
ORD13700,CUST320,05-03-2023,Shoes,Accessories,3657.21,2,0.12,12534.88,Bangalore
ORD13701,CUST1310,15-07-2023,Headphones,Fashion,1260.65,4,0.02,14029.91,Delhi
ORD13702,CUST876,11-03-2023,Watch,Accessories,46181.32,2,0.11,9906.45,Chennai
ORD13703,CUST329,30-06-2023,Phone,Fashion,20407.82,2,0.49,11766.09,Chennai
ORD13704,CUST1901,27-11-2023,Shoes,Accessories,11067.7,1,0.28,264.09,Kolkata
ORD13705,CUST753,04-09-2023,Headphones,Accessories,28571.52,1,0.42,-1848.14,Mumbai
ORD13706,CUST657,25-11-2023,Headphones,Electronics,24650.34,1,0.34,2701.32,Bangalore
ORD13707,CUST1380,07-06-2023,Watch,Electronics,49992.21,4,0.08,1207.92,Kolkata
ORD13708,CUST1038,05-07-2023,Camera,Electronics,44481,2,0.06,3280.95,Delhi
ORD13709,CUST1299,19-08-2023,Shoes,Electronics,13919.56,2,0.24,-2170.72,Kolkata
ORD13710,CUST71,14-03-2023,Bag,Accessories,35036.62,2,0.47,3410.9,Kolkata
ORD13711,CUST827,24-02-2023,Bag,Electronics,19665.15,1,0.07,11402.65,Mumbai
ORD13712,CUST1219,31-08-2023,Laptop,Fashion,18539.66,4,0.25,-3981.57,Kolkata
ORD13713,CUST865,29-10-2023,Bag,Electronics,18671.81,1,0.38,87.78,Mumbai
ORD13714,CUST1836,19-12-2023,Tablet,Electronics,32143.13,2,0.04,2907.07,Chennai
ORD13715,CUST928,03-08-2023,Tablet,Fashion,27130.2,3,0.2,6611.32,Mumbai
ORD13716,CUST1903,15-01-2023,Camera,Electronics,37874.97,1,0.27,3705.45,Chennai
ORD13717,CUST1547,27-05-2023,Watch,Electronics,8072.8,1,0.05,-4324.9,Delhi
ORD13718,CUST106,24-05-2023,Bag,Electronics,21558.64,4,0.33,7760.41,Bangalore
ORD13719,CUST770,25-01-2023,Watch,Fashion,43085.99,3,0.37,9251.12,Mumbai
ORD13720,CUST893,09-04-2023,Shoes,Fashion,656.64,4,0.32,-2704.39,Chennai
ORD13721,CUST196,28-06-2023,Laptop,Electronics,31362.87,1,0.04,-4719.44,Delhi
ORD13722,CUST145,29-11-2023,Headphones,Fashion,39393.98,4,0,6079.95,Kolkata
ORD13723,CUST1756,23-06-2023,Headphones,Accessories,19500.8,1,0.4,12336.58,Mumbai
ORD13724,CUST1374,20-09-2023,Headphones,Fashion,44238.99,3,0.24,9972.43,Kolkata
ORD13725,CUST1448,17-10-2023,Camera,Electronics,36916.74,4,0.28,5037.7,Mumbai
ORD13726,CUST471,27-02-2023,Laptop,Fashion,30499.39,3,0.45,2004.66,Kolkata
ORD13727,CUST1710,30-11-2023,Headphones,Electronics,10316.96,1,0.28,-4493.11,Bangalore
ORD13728,CUST216,06-10-2023,Bag,Accessories,33670.15,1,0.13,10667.44,Bangalore
ORD13729,CUST1117,25-05-2023,Tablet,Accessories,41771.46,3,0.22,-459.52,Chennai
ORD13730,CUST260,02-05-2023,Headphones,Electronics,36630.5,4,0.24,14759.42,Mumbai
ORD13731,CUST934,27-01-2023,Headphones,Fashion,28955.41,3,0.34,-3561.18,Kolkata
ORD13732,CUST575,07-03-2023,Phone,Accessories,35871.55,3,0.18,12772.77,Kolkata
ORD13733,CUST1565,11-04-2023,Tablet,Electronics,48855.98,2,0.42,-60.5,Chennai
ORD13734,CUST1811,04-04-2023,Bag,Electronics,1034.81,3,0.27,13026.63,Chennai
ORD13735,CUST1883,08-03-2023,Headphones,Accessories,33364.47,3,0.27,3721.95,Delhi
ORD13736,CUST285,07-09-2023,Phone,Electronics,39753.13,2,0.38,-379.94,Bangalore
ORD13737,CUST484,22-05-2023,Bag,Accessories,32125.13,2,0.04,-2856.96,Kolkata
ORD13738,CUST1955,24-09-2023,Watch,Accessories,14018.06,3,0.44,-2497.95,Chennai
ORD13739,CUST372,09-02-2023,Watch,Fashion,41226.49,1,0.1,13841.02,Delhi
ORD13740,CUST70,03-08-2023,Headphones,Electronics,45708.31,2,0.17,670.78,Kolkata
ORD13741,CUST379,11-05-2023,Headphones,Accessories,34333.48,3,0.05,14441.53,Mumbai
ORD13742,CUST1303,01-01-2023,Camera,Accessories,25795.7,1,0.24,11638.65,Kolkata
ORD13743,CUST1767,09-01-2023,Camera,Fashion,18632.88,4,0.17,9781.65,Delhi
ORD13744,CUST302,25-11-2023,Phone,Accessories,16837.81,1,0.11,9366.22,Delhi
ORD13745,CUST255,28-11-2023,Laptop,Fashion,36299.77,4,0.09,12806.9,Bangalore
ORD13746,CUST1708,24-05-2023,Camera,Accessories,30552.61,3,0.07,-485.04,Kolkata
ORD13747,CUST944,16-12-2023,Phone,Electronics,8264.1,3,0.03,13073.69,Mumbai
ORD13748,CUST692,24-11-2023,Shoes,Electronics,7484.28,2,0.11,3978.09,Mumbai
ORD13749,CUST1288,29-10-2023,Laptop,Electronics,4019.41,4,0,10066.77,Mumbai
ORD13750,CUST1719,18-05-2023,Phone,Fashion,34333.84,1,0.04,10792.87,Delhi
ORD13751,CUST834,24-12-2023,Tablet,Electronics,16061.04,1,0.48,11755.46,Bangalore
ORD13752,CUST717,24-10-2023,Camera,Fashion,1502,1,0.2,3996.03,Bangalore
ORD13753,CUST424,28-06-2023,Tablet,Fashion,17215.79,3,0.46,54.76,Kolkata
ORD13754,CUST1785,05-10-2023,Shoes,Fashion,41689.77,4,0.2,12354.54,Mumbai
ORD13755,CUST213,24-05-2023,Shoes,Accessories,12759.3,3,0.39,-3747.47,Bangalore
ORD13756,CUST1695,05-12-2023,Camera,Fashion,31860.7,3,0.35,6510.37,Delhi
ORD13757,CUST1968,09-07-2023,Tablet,Accessories,22263.72,1,0.08,10331.62,Mumbai
ORD13758,CUST100,27-11-2023,Camera,Fashion,27670.35,2,0.23,12528.38,Chennai
ORD13759,CUST1853,27-09-2023,Headphones,Fashion,29990.75,1,0.06,-2592.06,Delhi
ORD13760,CUST1136,06-07-2023,Tablet,Accessories,23013.14,3,0.2,4313.58,Chennai
ORD13761,CUST308,03-06-2023,Bag,Accessories,3363.86,1,0.14,8845.33,Delhi
ORD13762,CUST678,21-06-2023,Headphones,Electronics,28600.92,3,0.31,13155.41,Delhi
ORD13763,CUST475,04-09-2023,Camera,Electronics,20177.48,1,0.37,7615.6,Bangalore
ORD13764,CUST1572,11-01-2023,Phone,Accessories,10394.06,4,0.46,-228.86,Kolkata
ORD13765,CUST112,16-02-2023,Tablet,Electronics,44877.16,1,0.02,-2255.67,Chennai
ORD13766,CUST1111,23-09-2023,Watch,Accessories,36935.33,3,0.37,3172.57,Chennai
ORD13767,CUST183,13-11-2023,Tablet,Accessories,14561.38,4,0.06,-1590.94,Kolkata
ORD13768,CUST597,21-04-2023,Headphones,Electronics,27178.38,2,0.43,9037.82,Mumbai
ORD13769,CUST1805,28-10-2023,Bag,Accessories,48174.1,4,0.32,5541.79,Mumbai
ORD13770,CUST165,30-10-2023,Headphones,Accessories,12650.35,1,0.45,-101.14,Bangalore
ORD13771,CUST815,06-10-2023,Headphones,Electronics,47395.53,4,0.06,7368.09,Kolkata
ORD13772,CUST90,19-10-2023,Tablet,Fashion,34326.39,1,0.24,-3108.47,Chennai
ORD13773,CUST455,09-09-2023,Laptop,Fashion,27271.41,3,0.25,7604.82,Bangalore
ORD13774,CUST238,17-03-2023,Tablet,Accessories,49168.78,3,0.37,8352.47,Mumbai
ORD13775,CUST534,24-06-2023,Tablet,Electronics,17018.59,3,0.48,-4662.59,Chennai
ORD13776,CUST1703,19-04-2023,Tablet,Electronics,14272.44,1,0.01,8419.3,Bangalore
ORD13777,CUST727,06-12-2023,Watch,Fashion,17309.87,2,0.33,1456.21,Chennai
ORD13778,CUST58,02-12-2023,Shoes,Accessories,37667.49,3,0.02,-4053.06,Bangalore
ORD13779,CUST542,14-01-2023,Laptop,Fashion,17181.82,3,0.21,3508.12,Mumbai
ORD13780,CUST1938,30-06-2023,Tablet,Fashion,5586.74,4,0.42,2176.02,Kolkata
ORD13781,CUST1022,18-11-2023,Tablet,Accessories,32393.45,3,0.28,9048.64,Chennai
ORD13782,CUST618,29-09-2023,Bag,Accessories,11537.69,1,0.42,8882.39,Delhi
ORD13783,CUST402,12-02-2023,Headphones,Accessories,706.07,4,0.32,3667.47,Bangalore
ORD13784,CUST1006,12-04-2023,Shoes,Accessories,10358.29,4,0.45,8141.93,Delhi
ORD13785,CUST842,23-04-2023,Headphones,Accessories,41047.7,1,0.4,12113.43,Delhi
ORD13786,CUST1703,12-07-2023,Shoes,Accessories,47042.28,2,0.36,-3847.24,Bangalore
ORD13787,CUST1886,09-01-2023,Shoes,Accessories,33266.66,2,0.37,-2005.87,Delhi
ORD13788,CUST1690,29-05-2023,Watch,Electronics,15869.24,2,0.28,4351.01,Delhi
ORD13789,CUST839,04-12-2023,Bag,Electronics,22106.62,2,0.42,11828.91,Mumbai
ORD13790,CUST519,12-08-2023,Bag,Fashion,10130.16,1,0.23,5125.91,Mumbai
ORD13791,CUST197,20-04-2023,Headphones,Fashion,44098.51,1,0.03,-1342.75,Mumbai
ORD13792,CUST1857,20-12-2023,Camera,Electronics,33446.29,2,0.37,13944.15,Chennai
ORD13793,CUST46,25-03-2023,Tablet,Electronics,4678.42,4,0.37,-519.14,Mumbai
ORD13794,CUST530,12-02-2023,Watch,Accessories,18663.22,4,0.07,11562.15,Chennai
ORD13795,CUST1421,07-03-2023,Bag,Fashion,27132.12,3,0.12,14986.68,Bangalore
ORD13796,CUST1689,19-04-2023,Shoes,Electronics,39967.84,2,0.12,7209.62,Chennai
ORD13797,CUST1000,12-04-2023,Shoes,Accessories,46064.98,4,0.3,-1135.38,Mumbai
ORD13798,CUST776,15-05-2023,Headphones,Electronics,7067.33,4,0.28,4977.38,Chennai
ORD13799,CUST74,27-03-2023,Camera,Fashion,41810.5,4,0.06,8587.41,Delhi
ORD13800,CUST1440,25-03-2023,Shoes,Electronics,3756.3,1,0.22,-2228.49,Mumbai
ORD13801,CUST1681,15-08-2023,Bag,Electronics,12404.28,4,0.01,14534.31,Bangalore
ORD13802,CUST1638,17-09-2023,Phone,Fashion,1540.11,4,0.08,14146.15,Delhi
ORD13803,CUST335,20-01-2023,Laptop,Electronics,3659.51,2,0.03,5118.86,Mumbai
ORD13804,CUST1871,04-02-2023,Phone,Fashion,2104.8,2,0.25,11319.53,Chennai
ORD13805,CUST633,19-12-2023,Watch,Accessories,7727.39,3,0.03,14809.44,Delhi
ORD13806,CUST688,31-08-2023,Phone,Accessories,43888.14,2,0.48,8374.5,Bangalore
ORD13807,CUST575,27-09-2023,Camera,Electronics,14549.42,1,0.31,6754.37,Kolkata
ORD13808,CUST296,11-08-2023,Camera,Accessories,24245.91,3,0.39,7168.58,Mumbai
ORD13809,CUST1108,31-10-2023,Tablet,Fashion,24612.26,1,0.21,5655.09,Bangalore
ORD13810,CUST1039,07-06-2023,Camera,Fashion,49765.52,3,0.47,13098.07,Chennai
ORD13811,CUST1891,12-10-2023,Headphones,Electronics,18551.31,4,0.39,-2229.73,Kolkata
ORD13812,CUST1158,05-02-2023,Phone,Accessories,13622.42,2,0.16,4626.64,Delhi
ORD13813,CUST478,25-10-2023,Tablet,Fashion,48180.61,3,0.06,-4698.15,Bangalore
ORD13814,CUST633,29-01-2023,Headphones,Fashion,29830.02,2,0.23,12817.54,Delhi
ORD13815,CUST319,12-09-2023,Watch,Electronics,14829.33,3,0.28,1257.61,Delhi
ORD13816,CUST1416,22-05-2023,Phone,Accessories,14730.55,2,0.27,4457.67,Bangalore
ORD13817,CUST479,14-05-2023,Laptop,Fashion,4774.95,4,0.47,7775.77,Delhi
ORD13818,CUST1664,24-05-2023,Bag,Electronics,28065,3,0.35,-2566.87,Chennai
ORD13819,CUST368,24-10-2023,Tablet,Electronics,36322.55,2,0.23,10043.52,Chennai
ORD13820,CUST367,07-12-2023,Watch,Fashion,23998.33,1,0.36,5151.93,Mumbai
ORD13821,CUST1312,02-09-2023,Phone,Fashion,44279.63,4,0.17,-3670.38,Kolkata
ORD13822,CUST1837,11-09-2023,Shoes,Electronics,24456.26,3,0.4,-1959.7,Kolkata
ORD13823,CUST378,30-12-2023,Shoes,Accessories,17644.74,3,0.44,6864.73,Kolkata
ORD13824,CUST1716,05-01-2023,Watch,Electronics,12913.75,1,0.47,3640.45,Chennai
ORD13825,CUST463,23-09-2023,Shoes,Accessories,12543.02,1,0.02,13182.42,Mumbai
ORD13826,CUST1618,27-08-2023,Laptop,Fashion,16167.44,3,0.14,8302.56,Kolkata
ORD13827,CUST13,07-09-2023,Tablet,Fashion,49602.76,1,0.08,6900.31,Mumbai
ORD13828,CUST536,18-10-2023,Phone,Fashion,18360.91,1,0.33,9481.29,Kolkata
ORD13829,CUST1192,31-01-2023,Laptop,Electronics,26467.69,4,0.13,5278.66,Kolkata
ORD13830,CUST270,30-04-2023,Laptop,Accessories,14096.42,1,0.23,4618.11,Delhi
ORD13831,CUST1995,20-03-2023,Bag,Electronics,7605.03,4,0.39,14573.52,Kolkata
ORD13832,CUST1094,09-01-2023,Phone,Electronics,32468.76,1,0.43,12984.67,Bangalore
ORD13833,CUST1342,13-02-2023,Watch,Electronics,27488.39,1,0.3,-1425.58,Bangalore
ORD13834,CUST376,10-08-2023,Shoes,Accessories,3857.41,4,0.23,-925.46,Bangalore
ORD13835,CUST1113,24-05-2023,Tablet,Accessories,44197.95,4,0.03,291.12,Bangalore
ORD13836,CUST1725,30-04-2023,Bag,Fashion,25631.64,2,0.37,9605.81,Kolkata
ORD13837,CUST257,22-02-2023,Laptop,Electronics,17098.33,1,0.36,13717.74,Delhi
ORD13838,CUST217,06-03-2023,Shoes,Accessories,39078.27,1,0.12,-2492.91,Mumbai
ORD13839,CUST450,25-06-2023,Phone,Electronics,6048.47,2,0.36,14900.81,Bangalore
ORD13840,CUST894,11-03-2023,Laptop,Fashion,23952.12,1,0.12,1483.15,Bangalore
ORD13841,CUST1568,29-10-2023,Laptop,Fashion,27664.24,1,0.34,1880.94,Kolkata
ORD13842,CUST1165,01-05-2023,Phone,Electronics,38868.69,3,0.07,5666.03,Chennai
ORD13843,CUST1185,22-07-2023,Watch,Fashion,18827.11,3,0.46,-3067.82,Mumbai
ORD13844,CUST32,16-10-2023,Bag,Accessories,42820.72,4,0.2,13464.34,Delhi
ORD13845,CUST1848,29-06-2023,Camera,Accessories,35034.81,4,0.3,-4612.01,Kolkata
ORD13846,CUST1176,22-03-2023,Phone,Accessories,38668.23,3,0.1,-4858.7,Delhi
ORD13847,CUST1883,24-02-2023,Shoes,Accessories,48469.34,2,0.43,14410.28,Delhi
ORD13848,CUST1284,28-06-2023,Shoes,Fashion,42315.3,4,0.48,3037.29,Delhi
ORD13849,CUST1752,08-04-2023,Camera,Accessories,17666.02,3,0.15,-43.01,Bangalore
ORD13850,CUST1303,20-04-2023,Laptop,Fashion,32467.65,1,0.1,525.67,Chennai
ORD13851,CUST1309,02-06-2023,Tablet,Fashion,43496.27,3,0.27,4872.07,Delhi
ORD13852,CUST610,05-05-2023,Headphones,Electronics,26493.52,1,0.48,12895.4,Mumbai
ORD13853,CUST917,01-04-2023,Bag,Fashion,34298.59,1,0.38,9938.3,Delhi
ORD13854,CUST542,21-10-2023,Watch,Electronics,9026.93,1,0.49,-1535.48,Mumbai
ORD13855,CUST1626,06-02-2023,Watch,Fashion,40887.76,2,0.44,1843.56,Bangalore
ORD13856,CUST148,05-01-2023,Camera,Accessories,37994.3,2,0.34,3485.22,Kolkata
ORD13857,CUST656,04-12-2023,Camera,Electronics,44500.25,1,0.09,14781.71,Kolkata
ORD13858,CUST67,30-05-2023,Headphones,Fashion,35652.36,1,0.44,10579.74,Kolkata
ORD13859,CUST1969,12-11-2023,Shoes,Fashion,43906.58,2,0.3,4801.46,Kolkata
ORD13860,CUST1893,21-06-2023,Watch,Electronics,8529.7,3,0.23,-50.17,Kolkata
ORD13861,CUST570,19-09-2023,Tablet,Electronics,40775.54,3,0.25,-1877.06,Chennai
ORD13862,CUST1964,27-01-2023,Shoes,Accessories,47671.88,3,0.48,-1576.64,Bangalore
ORD13863,CUST1817,24-02-2023,Camera,Accessories,40867.63,3,0.01,1661.61,Kolkata
ORD13864,CUST1303,16-11-2023,Bag,Fashion,30953.78,4,0.38,5552.49,Kolkata
ORD13865,CUST748,06-09-2023,Camera,Fashion,46361.76,1,0.38,-1588.9,Chennai
ORD13866,CUST443,30-09-2023,Headphones,Fashion,5177.07,4,0.05,9700.91,Chennai
ORD13867,CUST897,16-09-2023,Laptop,Fashion,1334.8,3,0.48,13710.51,Kolkata
ORD13868,CUST1889,23-09-2023,Camera,Electronics,48283.35,4,0.25,5546.95,Chennai
ORD13869,CUST399,10-07-2023,Tablet,Electronics,34308.76,1,0.36,2307.2,Chennai
ORD13870,CUST1152,04-03-2023,Shoes,Fashion,6151.24,1,0.21,8979.24,Chennai
ORD13871,CUST1361,11-12-2023,Bag,Fashion,17330.61,4,0.16,8811.1,Kolkata
ORD13872,CUST482,07-12-2023,Headphones,Accessories,37565.7,2,0.28,11323.3,Mumbai
ORD13873,CUST1745,14-04-2023,Shoes,Fashion,37644.18,3,0.45,13661.9,Delhi
ORD13874,CUST948,15-10-2023,Phone,Accessories,8914.58,3,0.32,1838.75,Chennai
ORD13875,CUST186,16-09-2023,Shoes,Accessories,23772.31,2,0.33,-2398.77,Delhi
ORD13876,CUST169,10-06-2023,Bag,Fashion,40461.9,2,0.16,13112.43,Delhi
ORD13877,CUST1708,20-06-2023,Watch,Electronics,48356.46,1,0.12,-1330.99,Chennai
ORD13878,CUST1284,19-04-2023,Shoes,Accessories,31317,3,0.31,2083.65,Delhi
ORD13879,CUST1741,20-05-2023,Laptop,Accessories,32087.6,1,0.07,3433.25,Kolkata
ORD13880,CUST1988,03-04-2023,Bag,Fashion,23732.79,3,0.22,12195.37,Kolkata
ORD13881,CUST1671,13-04-2023,Camera,Electronics,27183.37,3,0.12,6685.92,Delhi
ORD13882,CUST1582,14-08-2023,Watch,Accessories,5397.21,1,0.35,6956.73,Chennai
ORD13883,CUST507,19-12-2023,Bag,Fashion,17804.61,2,0.27,10410.02,Kolkata
ORD13884,CUST521,09-06-2023,Shoes,Electronics,25611.04,3,0.05,14963.88,Chennai
ORD13885,CUST1495,14-07-2023,Phone,Electronics,14111.57,3,0.28,14288.08,Mumbai
ORD13886,CUST161,20-11-2023,Phone,Electronics,18311.54,2,0.3,-2387.16,Delhi
ORD13887,CUST1313,25-05-2023,Camera,Accessories,48574.23,4,0.15,14690.99,Bangalore
ORD13888,CUST340,30-08-2023,Tablet,Electronics,757.52,2,0.17,9487.35,Bangalore
ORD13889,CUST1924,12-05-2023,Laptop,Accessories,15480.85,1,0.44,7725.16,Kolkata
ORD13890,CUST1857,03-04-2023,Headphones,Fashion,29405.72,1,0.06,2930.21,Bangalore
ORD13891,CUST1526,30-09-2023,Headphones,Electronics,14308.86,2,0.48,14843.32,Bangalore
ORD13892,CUST1130,11-07-2023,Tablet,Accessories,33984.96,4,0.11,1310.42,Delhi
ORD13893,CUST1826,22-01-2023,Laptop,Electronics,15314.12,1,0.12,13966,Kolkata
ORD13894,CUST1499,13-07-2023,Watch,Accessories,32091.28,1,0.2,2118.76,Delhi
ORD13895,CUST1877,19-06-2023,Phone,Fashion,42568.2,1,0.47,-2159.87,Delhi
